StationID,EventCode,SampleYear,VesselName,GearCode,Tow Type,TrawlPreformance,HaulDate,EQ Latitude,EQ Longitude,Haulback Latitude,Haulback Longitude,AvgNetHorizontalOpening,AvgNetVerticalOpening,MWO,Notes,HaversineDistance2,Effort_area_km2
20140901018,03,2014,Alaskan Endeavor,400601,S,U,08-Sep-14,63.8022,-163.5436,63.8089,-163.6267,53,,332,"setback at 0-10-10. footrope at 14 m at 15 min.  marport sensors not communicating with ship  but should  be holding at 14 m.  Codend not closed properly., Setbacks:0_10_20, Unsatisfactory performance. codend not closed properly, not_subsampled",4.146328796,0.2198
20140901019,03,2014,Alaskan Endeavor,400601,S,G,08-Sep-14,63.8074,-164.4766,63.8374,-164.4544,53,18,332,quartering into seas  trawl setting to side of ship.  footrope dropped to bottom during set.  Not able to power it up due to sea state.  footrope depth 17 m.  making 3.9 knots at full power. trawl opening up to 17 m  lift off bottom at 25 min into set. sp,3.509109179,0.186
20140901020,03,2014,Alaskan Endeavor,400601,S,G,09-Sep-14,64.408,-166.0763,64.4097,-166.1607,53,18,275,"stopped warp at 150 fathoms to try to bring footrope off bottom.  Pulling at full power and not able to lift footrope (setting down current).  Set station warp at 150.  Footrope at 25 m (bottom).  footrope at 27-28 m at 25 min into set., Setbacks:0_10_20,",4.058164353,0.2151
20140901021,03,2014,Alaskan Endeavor,400601,S,G,09-Sep-14,64.5008,-167.0954,64.4781,-167.1463,53,27,332,"FOOTROPE depth 25m at 8minutes. Towing at a little bit of an arch to keep rudder at 0 and keep power. Fair current coming out of the north., Setbacks:0_10_20, Good performance, not_subsampled",3.508977897,0.186
20140901022,03,2014,Alaskan Endeavor,400601,S,G,10-Sep-14,64.5382,-168.0499,64.5606,-168.1231,53,26,348.5,"footrope at 25 m @ 6 min 14 min.  Let warp out to 200 fathoms at 20 min into set to see if can lift footrope.  Net flys the same at 180 and 200 fathoms., Setbacks:0_10_20, Good performance, not_subsampled",4.294013121,0.2276
20140901024,03,2014,Alaskan Endeavor,400601,S,G,10-Sep-14,64.5301,-169.0352,64.5375,-169.1129,53,26,332,"footrope at 26 m 9 min into set 26 m 19 min into set.  rpm 1140. 9.3 and 9.4 tonnage, Setbacks:0_10_20, Good performance, not_subsampled",3.804990821,0.2017
20140901029,03,2014,Alaskan Endeavor,400601,S,G,11-Sep-14,65.0293,-168.9663,65.0668,-168.9755,53,25,332,"footrope steady at 27 m  rpm 1150  footrope at 24 27 min into set, Setbacks:0_10_20, Good performance, not_subsampled",4.192089122,0.2222
20140901030,03,2014,Alaskan Endeavor,400601,S,G,11-Sep-14,65.3794,-167.9743,65.3572,-167.9537,53,27,332,"footrope @ 26 m at 10 min 15 min. towing into current rpm 1150.  tonnage 9.2 and 9.3, Setbacks:0_10_20, Good performance, not_subsampled",2.646712106,0.1403
20140901031,03,2014,Alaskan Endeavor,400601,S,S,11-Sep-14,64.9744,-167.5055,64.9595,-167.5703,53,26,332,"difficulty fishing trawl  side current.  Headrope between 26 and 20 m during set, Setbacks:0_10_10, Satisfactory performance. unspecified problems, not_subsampled",3.470001239,0.1839
20140901032,03,2014,Alaskan Endeavor,400601,S,G,14-Sep-14,62.5019,-167.0745,62.5037,-167.153,53,19,332,"footrope at 22 m at 12 min into set  rpm 1130  tonnage 9.7 10.2J  footrope at 20 m 24 min into set  1130  speed 4.4, Setbacks:0_10_20, Good performance, not_subsampled",4.035106785,0.2139
20140901033,03,2014,Alaskan Endeavor,400601,S,G,14-Sep-14,62.496,-168.0736,62.4876,-168.1416,53,25,332,"footrope steady at 25 for most of set, Setbacks:0_10_20, Good performance, not_subsampled",3.615112096,0.1916
20140901034,03,2014,Alaskan Endeavor,400601,S,G,15-Sep-14,62.4994,-169.0414,62.4969,-169.0999,53,27,332,"footrope at 25-27 m  rpm 1125  tonnage 9.8 9.4, Setbacks:0_10_20, Good performance, not_subsampled",3.016656622,0.1599
20140901035,03,2014,Alaskan Endeavor,400601,S,G,15-Sep-14,62.457,-169.9971,62.4219,-169.9954,53,29,332,"footrope at 30 m, Setbacks:0_10_20, Good performance, not_subsampled",3.903927969,0.2069
20140901036,03,2014,Alaskan Endeavor,400601,S,G,15-Sep-14,62.4687,-170.9966,62.4346,-170.9758,53,28,332,"footrope at 28 m, Setbacks:0_10_20, Good performance, not_subsampled",3.939749586,0.2088
20140901038,03,2014,Alaskan Endeavor,400601,S,G,16-Sep-14,62.0212,-169.9405,62.0469,-169.8983,53,35,332,"footrope deep @ 35 m, Setbacks:0_10_20, Good performance, load_cell, Haul weight 3402",3.606762416,0.1912
20140901039,03,2014,Alaskan Endeavor,400601,S,G,16-Sep-14,62.0106,-168.9414,62.0279,-168.8879,53,23,332,"footrope at 23-24 meters , Setbacks:0_10_10, Good performance, not_subsampled",3.389796645,0.1797
20140901040,03,2014,Alaskan Endeavor,400601,S,G,16-Sep-14,62.0045,-167.9353,62.0278,-167.8844,53,22,332,"footrope at 22 m  headrope 2 m below surface  rpm 1130 , Setbacks:0_10_10, Good performance, not_subsampled",3.710166289,0.1966
20140901041,03,2014,Alaskan Endeavor,400601,S,G,16-Sep-14,61.9832,-166.9833,61.9536,-166.9649,53,23,332,"footrope 23.5 m 5 min into set. dropped from 1120 to 1100 10 min into set.  increased rpm at 15 min.  trawl speed a bit slower at 3.7 knots, Setbacks:0_10_10, Good performance, not_subsampled",3.428948791,0.1817
20140901042,03,2014,Alaskan Endeavor,400601,S,G,17-Sep-14,61.4956,-167.0411,61.4827,-167.0953,53,20,332,"footrope at 19-20 m, Setbacks:0_10_10, Good performance, not_subsampled",3.21451905,0.1704
20140901043,03,2014,Alaskan Endeavor,400601,S,G,17-Sep-14,61.4942,-168.0829,61.4675,-168.135,53,24,332,"setback set to 0-10-15  footrope at 23 m  rpm 1110  tonnage 9.8  10.3  speed 4.4, Setbacks:0_10_10, Good performance, not_subsampled",4.057736202,0.2151
20140901044,03,2014,Alaskan Endeavor,400601,S,G,17-Sep-14,61.478,-169.0372,61.4437,-169.0166,53,25,332,"setback at 0-10-15  footrope at 24-26 m. was a bit late on haul back, Setbacks:0_10_10, Good performance, not_subsampled",3.967892105,0.2103
20140901045,03,2014,Alaskan Endeavor,400601,S,G,17-Sep-14,61.482,-170.0099,61.4498,-170.0166,53,25,332,"setback at 0-10-15.  trawl dropped during set  headrope and footrope deep.  Foot rope at approximately 35 m at EQ  but up to 23 m at 6 min into set.  footrope dropping to 28 meters during set  suspect we are filling up the cod end, Setbacks:0_10_10, Good ",3.598124717,0.1907
20140901046,03,2014,Alaskan Endeavor,400601,S,G,18-Sep-14,61.4404,-170.9322,61.4083,-170.898,53,22,332,"difficulty setting trawl  drifted 3 miles south of station.  footrope at 22-25 m during tow, Setbacks:0_10_10, Good performance, not_subsampled",4.006127295,0.2123
20140901047,03,2014,Alaskan Endeavor,400601,S,G,18-Sep-14,60.9669,-171.0056,60.9334,-170.9915,53,25,332,"setback at 0-10-15  marport not communicating with ship.  Seas rough at 7-9 ft 25 knots, Setbacks:0_10_20, Good performance, not_subsampled",3.802035418,0.2015
20140901048,03,2014,Alaskan Endeavor,400601,S,G,19-Sep-14,60.9831,-169.9854,60.9554,-169.9604,53,27,332,"marport sensor not communicating with ship  set tow at 1100-1110 rpm  speed is low at 3.5-3.6 knots, Setbacks:0_10_20, Good performance, not_subsampled",3.362571432,0.1782
20140901049,03,2014,Alaskan Endeavor,400601,S,G,19-Sep-14,60.9818,-168.9618,60.9487,-168.9226,53,25,332,"setback at 0-10-15.  Marport sensor not working  set rpm 1110U, Setbacks:0_10_20, Good performance, not_subsampled",4.245225955,0.225
20140901050,03,2014,Alaskan Endeavor,400601,S,G,19-Sep-14,60.9874,-167.991,60.9589,-167.9572,53,23,332,"marport sensor not working  set rpm 1110  should give footrope depth around 26 m.  setback at 0-10-15, Setbacks:0_10_20, Good performance, not_subsampled",3.656313426,0.1938
20140901051,03,2014,Alaskan Endeavor,400601,S,G,20-Sep-14,60.9694,-167.0073,60.9325,-167.0056,53,23,332,"marport sensor not working, Setbacks:0_10_10, Good performance, not_subsampled",4.104125785,0.2175
20140901052,03,2014,Alaskan Endeavor,400601,S,G,20-Sep-14,60.494,-168.0705,60.4752,-168.1341,53,25,332,"marport sensor not working  rpm 1120  speed 4.4, Setbacks:0_10_10, Good performance, not_subsampled",4.06310868,0.2153
20140901053,03,2014,Alaskan Endeavor,400601,S,G,21-Sep-14,60.5013,-169.0448,60.485,-169.0971,53,23,332,"marport sensor not working  rpm 1130, Setbacks:0_10_15, Good performance, not_subsampled",3.389583436,0.1796
20140901054,03,2014,Alaskan Endeavor,400601,S,G,21-Sep-14,60.4684,-170.0024,60.4344,-170.0091,53,24,332,"using door sensor on foot rope. footrope 23-20 m  rpm 1110-1120, Setbacks:0_10_15, Good performance, not_subsampled",3.798444278,0.2013
20140901055,03,2014,Alaskan Endeavor,400601,S,S,21-Sep-14,60.0009,-169.9425,60.0128,-169.8846,53,25,332,footrope at 35 at EQ.  Increased rpm to bring it up closer to 25 m.  net not fishing right  footrope still at 36 m.  Ended trawl early at 17 m  during haulback  net sorted itself out  continued the tow.  Doors in should be used as official Haulback time. ,3.479829903,0.1844
20140901056,03,2014,Alaskan Endeavor,400601,S,G,22-Sep-14,60.0131,-168.8924,60.0284,-168.8236,53,22,332,"rpm 1115-1120, Setbacks:0_10_15, Good performance, not_subsampled",4.184195765,0.2218
20140901057,03,2014,Alaskan Endeavor,400601,S,G,22-Sep-14,59.9736,-168.0016,59.937,-168.0004,53,17,332,"rpm 1120  tonnage 9  marport sensors not working, Setbacks:0_10_10, Good performance, not_subsampled",4.070289066,0.2157
20150901001,03,2015,Alaskan Endeavor,400601,S,G,01-Sep-15,59.9925,-167.9987,59.9979,-168.0552,53,,,TS0 TS5 9.6 30.3  MLD (CTD depth 20) problem with 3rd wire on first set  reset with Marport sensor.  marport sensor not communicating with vessel,3.198582784,0.1695
20150901002,03,2015,Alaskan Endeavor,400601,S,G,02-Sep-15,59.9997,-169.0325,60.0114,-169.0972,53,18,274,TS0 TS5 9.0 30.4 MLD 19m marport sensor indicating about 18 m off bottom,3.824628552,0.2027
20150901003,03,2015,Alaskan Endeavor,400601,S,G,02-Sep-15,60.0066,-170.0335,60.0161,-170.1023,53,,,TS0 TS5 9.2 30.6  MLD 21m winds 25 knots seas 8ft,3.967029018,0.2103
20150901004,03,2015,Alaskan Endeavor,400601,S,G,02-Sep-15,60.515,-169.9265,60.5376,-169.8578,53,,,TS0 TS5 9.3 30.6  MLD 23m marport sensor not working  GPS not working.eq approximately 60 30.9 169 55.59haulback at 60 32.25  169 51.45average speed 4.8 knots,4.521333123,0.2396
20150901005,03,2015,Alaskan Endeavor,400601,S,G,03-Sep-15,60.5058,-168.9783,60.5282,-168.9418,53,,,MLD 21m  TS0-5 8.9  30.1 MLD 21m,3.192803189,0.1692
20150901006,03,2015,Alaskan Endeavor,400601,S,G,03-Sep-15,60.5136,-167.9652,60.5245,-167.9097,53,,,no mixed layer  TS0-5 10.3 30.3  MLD 23m  fishing trawl tight  doors at surface,3.270032636,0.1733
20150901007,03,2015,Alaskan Endeavor,400601,S,G,03-Sep-15,60.5001,-167.0123,60.4884,-167.0508,53,,,TS0-5  10.9 30.5 MLD (CTD depth 22m) towing against current  slow speed 2.6 knots,2.477517916,0.1313
20150901008,03,2015,Alaskan Endeavor,400601,S,G,04-Sep-15,61.0021,-167.062,61.0231,-167.1232,53,,,TS0-5 10.9 30.2  MLD (CTD depth 19m),4.04088414,0.2142
20150901009,03,2015,Alaskan Endeavor,400601,S,G,04-Sep-15,60.9958,-168.1148,60.997,-168.2013,53,,,TS0-5 9.3 30.1 MLD (CTD depth 23m).  Towing with current. ,4.665517997,0.2473
20150901010,03,2015,Alaskan Endeavor,400601,S,G,04-Sep-15,60.9858,-169.0235,60.9629,-169.0577,53,,,TS0-5  9.1 30.4  MLD 13m,3.144613893,0.1667
20150901011,03,2015,Alaskan Endeavor,400601,S,G,05-Sep-15,60.9923,-170.034,60.9956,-170.1003,53,,,,3.593594679,0.1905
20150901012,03,2015,Alaskan Endeavor,400601,S,G,05-Sep-15,61.5049,-169.9597,61.4925,-169.8942,53,,,TS0-5 9.4 31.0 MLD 20,3.738946944,0.1982
20150901013,03,2015,Alaskan Endeavor,400601,S,G,05-Sep-15,61.5119,-168.9115,61.5148,-168.826,53,,,2nd attempt at station 13.  Good performance.,4.545938974,0.2409
20150901014,03,2015,Alaskan Endeavor,400601,S,G,06-Sep-15,61.4968,-168.0328,61.4986,-168.1017,53,,,,3.661421438,0.1941
20150901015,03,2015,Alaskan Endeavor,400601,S,G,06-Sep-15,61.5175,-167.0308,61.5546,-167.0468,53,,,,4.211581339,0.2232
20150901016,03,2015,Alaskan Endeavor,400601,S,G,06-Sep-15,61.9794,-167.0223,61.9488,-167.0502,53,,,,3.701859801,0.1962
20150901017,03,2015,Alaskan Endeavor,400601,S,G,07-Sep-15,61.9908,-167.9975,61.9662,-168.0323,53,,,,3.284407238,0.1741
20150901018,03,2015,Alaskan Endeavor,400601,S,G,07-Sep-15,62.5165,-167.9962,62.5476,-168.003,53,,,,3.475710139,0.1842
20150901019,03,2015,Alaskan Endeavor,400601,S,G,07-Sep-15,62.5226,-167.0362,62.5399,-167.1038,53,,,,3.965123734,0.2102
20150901020,03,2015,Alaskan Endeavor,400601,S,G,08-Sep-15,62.9785,-165.9722,62.9444,-165.9718,53,,,,3.791806915,0.201
20150901021,03,2015,Alaskan Endeavor,400601,S,G,09-Sep-15,63.0171,-167.0577,63.0118,-167.1355,53,,,,3.969509361,0.2104
20150901022,03,2015,Alaskan Endeavor,400601,S,G,10-Sep-15,62.9888,-167.5633,62.9564,-167.5497,53,,,2nd attempt,3.667674328,0.1944
20150901023,03,2015,Alaskan Endeavor,400601,S,G,11-Sep-15,62.0066,-170.0337,62.0161,-170.1025,53,,,GPS not working  approximated station locations,3.742404165,0.1983
20150901024,03,2015,Alaskan Endeavor,400601,S,G,11-Sep-15,61.986,-168.9918,61.9571,-168.9492,53,,,,3.909162978,0.2072
20150901025,03,2015,Alaskan Endeavor,400601,S,G,12-Sep-15,62.4789,-168.9877,62.4534,-168.9447,53,,,,3.595186609,0.1905
20150901026,03,2015,Alaskan Endeavor,400601,S,G,12-Sep-15,63.5071,-167.9872,63.4778,-168.0112,53,,,,3.468909151,0.1839
20150901027,03,2015,Alaskan Endeavor,400601,S,G,12-Sep-15,63.4762,-167.02,63.4424,-167.0317,53,,,,3.803086218,0.2016
20150901028,03,2015,Alaskan Endeavor,400601,S,G,13-Sep-15,63.5191,-165.959,63.5487,-165.9063,53,,,opened up setback on this station as shallow setback only opened up to 13m last station,4.201623742,0.2227
20150901029,03,2015,Alaskan Endeavor,400601,S,S,13-Sep-15,64.0085,-168.0017,63.9792,-168.0092,53,,,Trawl not fishing correctly  but assumed it could be corrected.  Did not repeat station for sake of time.,3.278472677,0.1738
20150901030,03,2015,Alaskan Endeavor,400601,S,G,13-Sep-15,64.0206,-167.0005,64.0561,-166.976,53,,,,4.123649225,0.2186
20150901031,03,2015,Alaskan Endeavor,400601,S,G,14-Sep-15,64.0058,-166.019,64.0249,-165.9555,53,,,2nd attempt,3.752456977,0.1989
20150901032,03,2015,Alaskan Endeavor,400601,S,G,14-Sep-15,64.0575,-164.654,64.074,-164.5985,53,,,,3.263526663,0.173
20150901033,03,2015,Alaskan Endeavor,400601,S,G,15-Sep-15,64.1064,-163.7995,64.1175,-163.7295,53,,,,3.615647289,0.1916
20150901034,03,2015,Alaskan Endeavor,400601,S,G,15-Sep-15,64.0991,-162.8837,64.1083,-162.9517,53,,,,3.457157447,0.1832
20150901035,03,2015,Alaskan Endeavor,400601,S,G,15-Sep-15,64.4902,-167.021,64.4593,-167.0483,53,,,,3.676502902,0.1949
20150901036,03,2015,Alaskan Endeavor,400601,S,G,16-Sep-15,64.9935,-167.7113,64.9656,-167.698,53,,,,3.16476972,0.1677
20150901037,03,2015,Alaskan Endeavor,400601,S,G,16-Sep-15,65.3613,-168.025,65.3303,-168.0493,53,,,,3.626646608,0.1922
20160309001,04,2016,Oscar Dyson,400601,S,G,23-Aug-16,55.4782,-164.0111,55.4431,-164.0356,55.5,14.5,175,First trawl went well.  SBE sensors were placed on the headrope and footrope. 62 RPM and 4.5 kts STW. ,4.197471134,0.233
20160309002,01,2016,Oscar Dyson,400601,S,G,24-Aug-16,55.9946,-163.0146,56.0199,-162.9657,55.5,14.5,,,4.141973251,0.2299
20160309003,03,2016,Oscar Dyson,400601,S,G,24-Aug-16,56.472,-162.061,56.4462,-162.1104,55.5,14.5,198.43,Possible coccolithiphore bloom. ITI sensor placed on footrope (chain).  Footrope depth 20-21 m depth. Despite possible cross/tangle in headrope/kite net appeared to have a good spread.,4.176351814,0.2318
20160309004,03,2016,Oscar Dyson,400601,S,G,25-Aug-16,57.0117,-160.9794,57.0356,-160.9445,55.5,14.5,,,3.394732176,0.1884
20160309005,04,2016,Oscar Dyson,400601,S,U,25-Aug-16,57.5042,-159.9901,57.4802,-160.0439,55.5,14.5,192.61,Unsatisfactory performance.  Tow completed.,4.178266561,0.2319
20160309007,04,2016,Oscar Dyson,400601,S,G,26-Aug-16,57.9768,-161.0144,57.9465,-161.0339,55.5,14.5,,,3.560151319,0.1976
20160309009,04,2016,Oscar Dyson,400601,S,G,26-Aug-16,57.508,-161.9808,57.4833,-162.0343,55.5,14.5,190.64,ITI sensor on footrope; footrope depth ranged 21-24 m.,4.214561676,0.2339
20160309012,04,2016,Oscar Dyson,400601,S,G,27-Aug-16,56.9599,-163.0468,56.925,-163.0347,55.5,14.5,,"All CanTrawl tows with 3 surface floats per side: 2 orange, and 1 larger red, which is attached forward of smaller orange ones. Not sure if this is same as menu option ""2:A5_4:A4"".",3.94949953,0.2192
20160309015,03,2016,Oscar Dyson,400601,S,G,28-Aug-16,56.0077,-164.9583,56.0051,-165.0093,55.5,14.5,,,3.183783353,0.1767
20160309016,04,2016,Oscar Dyson,400601,S,G,29-Aug-16,56.5263,-164.0626,56.5552,-164.1028,55.5,14.5,190,ITI on footrope 21-21 m.,4.049782496,0.2248
20160309018,03,2016,Oscar Dyson,400601,S,G,30-Aug-16,57.5117,-164.0156,57.5328,-164.0477,55.5,14.5,,,3.029566279,0.1681
20160309019,05,2016,Oscar Dyson,400601,S,G,31-Aug-16,58.0076,-163.0031,58.0194,-162.9462,55.5,14.5,200,ITI and SBE on footrope; SBE on headrope.  First trawl since main wire reterminated.,3.599222323,0.1998
20160309021,03,2016,Oscar Dyson,400601,S,G,01-Sep-16,58.5025,-163.9714,58.5179,-163.9074,55.5,14.5,,,4.092731501,0.2271
20160309022,04,2016,Oscar Dyson,400601,S,G,01-Sep-16,58.0144,-164.9639,58.0372,-164.9065,55.5,14.5,180,,4.225008266,0.2345
20160309028,03,2016,Oscar Dyson,400601,S,G,02-Sep-16,57.4902,-165.9927,57.4604,-165.9881,55.5,14.5,,,3.32500684,0.1845
20160309030,04,2016,Oscar Dyson,400601,S,G,02-Sep-16,57.001,-164.9929,57.0062,-164.9313,55.5,14.5,180,,3.774756465,0.2095
20160309033,04,2016,Oscar Dyson,400601,S,G,03-Sep-16,56.484,-165.9658,56.4539,-165.9639,55.5,14.5,,,3.34900661,0.1859
20160309035,04,2016,Oscar Dyson,400601,S,G,03-Sep-16,55.4898,-165.9999,55.4615,-165.9848,55.5,14.5,180,,3.28755938,0.1825
20160309037,03,2016,Oscar Dyson,400601,S,G,04-Sep-16,54.9752,-164.9922,54.9524,-164.9811,55.5,14.5,,,2.632408757,0.1461
20160309038,04,2016,Oscar Dyson,400601,S,G,07-Sep-16,56.0882,-167.0562,56.1244,-167.0719,55.5,14.5,190,,4.141316613,0.2298
20160309040,03,2016,Oscar Dyson,400601,S,G,08-Sep-16,57.0247,-167.0534,57.0573,-167.062,55.5,14.5,185,,3.662103202,0.2032
20160309042,04,2016,Oscar Dyson,400601,S,G,08-Sep-16,58.0295,-167.0817,58.052,-167.1383,55.5,14.5,195,,4.166195057,0.2312
20160309045,03,2016,Oscar Dyson,400601,S,G,09-Sep-16,58.9979,-167.0599,59.0232,-167.0976,55.5,14.5,192.95,,3.545844711,0.1968
20160309047,04,2016,Oscar Dyson,400601,S,G,09-Sep-16,58.5069,-168.0016,58.4776,-167.9841,55.5,14.5,190,,3.41304596,0.1894
20160309049,04,2016,Oscar Dyson,400601,S,G,10-Sep-16,57.4762,-167.98,57.4394,-167.9771,55.5,14.5,185,,4.095654681,0.2273
20160309052,04,2016,Oscar Dyson,400601,S,G,10-Sep-16,56.5646,-167.9556,56.5763,-167.9023,55.5,14.5,195,,3.514731159,0.1951
20160309054,04,2016,Oscar Dyson,400601,S,G,15-Sep-16,57.0199,-168.955,57.043,-168.906,55.5,14.5,190,,3.922869351,0.2177
20160309057,04,2016,Oscar Dyson,400601,S,G,17-Sep-16,58.005,-171.0263,58.0062,-171.0869,55.5,14.5,185,,3.572754129,0.1983
20160309059,04,2016,Oscar Dyson,400601,S,G,12-Sep-16,58.5258,-172.0422,58.5515,-172.0664,55.5,14.5,190,,3.184183152,0.1767
20160309061,04,2016,Oscar Dyson,400601,S,G,12-Sep-16,58.9977,-171.061,59.0093,-171.1259,55.5,14.5,193.98,,3.933900115,0.2183
20160309063,03,2016,Oscar Dyson,400601,S,G,13-Sep-16,59.5113,-170.0527,59.5245,-170.1079,55.5,14.5,192.53,,3.442220892,0.191
20160309065,04,2016,Oscar Dyson,400601,S,G,13-Sep-16,59.0439,-168.9969,59.0766,-169.0052,55.5,14.5,180,,3.666910563,0.2035
20160309068,04,2016,Oscar Dyson,400601,S,G,17-Sep-16,58.5019,-170.0604,58.5225,-170.1133,55.5,14.5,195,,3.832294024,0.2127
20160309069,04,2016,Oscar Dyson,400601,S,G,15-Sep-16,56.5576,-170.0239,56.5872,-170.0392,55.5,14.5,191.6,,3.422208307,0.1899
20160309072,03,2016,Oscar Dyson,400601,S,G,17-Sep-16,57.5433,-170.0613,57.5658,-170.1044,55.5,14.5,185,,3.58752483,0.1991
20160309074,01,2016,Oscar Dyson,400601,S,G,18-Sep-16,58.0141,-169.0475,58.0194,-169.1028,55.5,14.5,180,,3.309884838,0.1837
20161501001,03,2016,Cape Flattery,400601,S,G,28-Aug-16,59.979,-170.0425,59.9702,-170.0586,40,,294,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.  Setback 0_5_10 Fur seal headed right towards head rope. Haulback early.,1.326637436,0.0531
20161501002,03,2016,Cape Flattery,400601,S,G,28-Aug-16,59.9815,-169.0408,59.9598,-169.0952,40,,297,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10,3.871191773,0.1548
20161501003,03,2016,Cape Flattery,400601,S,G,28-Aug-16,59.9839,-168.0187,59.9606,-168.0462,40,,315,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_5,3.008993214,0.1204
20161501004,03,2016,Cape Flattery,400601,S,G,29-Aug-16,60.484,-167.0294,60.4606,-167.082,40,,297,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_5,3.883230621,0.1553
20161501005,03,2016,Cape Flattery,400580,S,G,29-Aug-16,60.4661,-168.0631,60.4377,-168.1144,40,,250,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_5 Net had to be reset. Wire changed ten minutes into tow from 200 meters to 250 meters.,4.22920049,0.1692
20161501006,03,2016,Cape Flattery,400580,S,S,29-Aug-16,60.5208,-168.9834,60.5475,-168.9465,40,,255,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback is 0_0_0 (option not available in CLAMS). Starboard buoys detached about a minute after EQ.,3.589998982,0.1436
20161501007,03,2016,Cape Flattery,400580,S,G,30-Aug-16,60.4863,-170.036,60.4663,-170.0834,40,,285,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback was 0_0_0 (option not available in CLAMS).,3.41930497,0.1368
20161501008,03,2016,Cape Flattery,400580,S,G,30-Aug-16,61.0252,-169.9654,61.0577,-169.9278,40,,284,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_5,4.142183372,0.1657
20161501009,03,2016,Cape Flattery,400580,S,G,30-Aug-16,61.019,-168.9799,61.0476,-168.9492,40,,265,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_5,3.58424226,0.1434
20161501010,03,2016,Cape Flattery,400580,S,G,31-Aug-16,60.9815,-168.0135,60.9499,-168.0288,40,,285,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_0_0 Doors kept coasting back to the surface so more wire was put out after EQ (within the first ten minutes of EQ).,3.609475027,0.1444
20161501011,03,2016,Cape Flattery,400580,S,G,31-Aug-16,60.9869,-167.0076,60.9662,-167.0487,40,,285,Setback 0_0_0 Net fished properly for 20 minutes. Hauled back and had to reset doors with 217 meters wire out due to loss of spread and doors at surface. Hauled for 10 more minutes to get a full 30 minute trawl. On second reset of doors spread was not abl,3.195981928,0.1278
20161501012,03,2016,Cape Flattery,400580,S,G,31-Aug-16,61.5115,-167.2569,61.543,-167.2359,40,,201,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_0_0,3.675298765,0.147
20161501013,03,2016,Cape Flattery,400580,S,G,31-Aug-16,61.4829,-168.0408,61.4634,-168.0978,40,,285,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_0_0,3.723394249,0.1489
20161501014,03,2016,Cape Flattery,400580,S,G,01-Sep-16,61.518,-168.9816,61.5514,-168.9496,40,,284,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_5,4.08282134,0.1633
20161501015,03,2016,Cape Flattery,400580,S,S,01-Sep-16,61.5257,-170.0109,61.5571,-169.9935,40,,285,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_5,3.61120393,0.1444
20161501016,03,2016,Cape Flattery,400580,S,G,01-Sep-16,62.0232,-169.9906,62.0031,-169.9423,40,,180,"Setback 0_5_5 Doors went out the first time and were hauled back to reset the net. New ""Doors Out"" time was 20 minutes after original Doors Out time. Doors went out again 7 minutes following the second doors out. Doors were hauled back and reset a fourth",3.368575395,0.1347
20161501017,03,2016,Cape Flattery,400580,S,G,02-Sep-16,62.5264,-169.9969,62.555,-170.0367,40,,,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_5,3.778629173,0.1511
20161501018,03,2016,Cape Flattery,400580,S,G,02-Sep-16,62.0308,-168.9472,62.0569,-168.9024,40,,,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_0_0,3.725111998,0.149
20161501019,03,2016,Cape Flattery,400580,S,G,02-Sep-16,62.0337,-167.9779,62.0671,-167.9664,40,,262,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback is actually 0_10_10 (option not available in drop-down menu in CLAMS).,3.761965449,0.1505
20161501020,03,2016,Cape Flattery,400580,S,G,03-Sep-16,62.044,-166.9737,62.0839,-166.9693,40,,240, Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.setbacks are actually 0_10_10  OPTION WAS NOT AVAILABLE IN CLAMS,4.442601462,0.1777
20161501021,03,2016,Cape Flattery,400601,S,G,06-Sep-16,62.4523,-168.9639,62.4188,-168.9577,40,,250,Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_2_10 LATE ON EQ- 1:50,3.738671895,0.1495
